log_population,log_density,birth_rate,death_rate,life_expectancy,infant_mortality,log_gdp,log_gdp_pc,unemployment,electricity_consumption,internet_users,year,years_since_1970,growth_rate,Region_Europe & Central Asia,Region_Latin America & Caribbean,Region_Middle East & North Africa,Region_North America,Region_South Asia,Region_Sub-Saharan Africa,Income_High income: nonOECD,Income_Low income,Income_Lower middle income,Income_Upper middle income,life_exp_x_gdp_pc,birth_rate_x_internet
15.424108117400682,6.2638427352275965,16.281,3.9,78.36,8.8,24.37183358298848,8.956317421816454,6.462,3046.2,43.68,2010,40,0.9816,False,False,True,False,False,False,False,False,False,True,701.8170331735373,711.1540799999999
15.671642909612565,6.2638427352275965,17.737,4.109,78.768,7.1,24.634766706085127,8.942438704351442,6.233,,74.0,2015,45,0.9816,False,False,True,False,False,False,False,False,False,True,704.3780118643544,1312.5379999999998
13.83872012015934,4.3302332152446485,44.232,16.751,50.584,133.6,18.04582146257978,4.201795890606871,,,,1970,0,1.0107,False,False,False,False,False,True,False,False,True,False,212.54364333045797,
14.157447834016546,4.3302332152446485,42.398,12.455,56.702,95.6,19.88291942581963,5.774548439949524,,,,1980,10,1.0107,False,False,False,False,False,True,False,False,True,False,327.4284456420179,
14.402739845338173,4.3302332152446485,35.013,10.073,59.837,72.0,20.20644729144401,5.858107425011754,,,0.0,1990,20,1.0107,False,False,False,False,False,True,False,False,True,False,350.53157399042834,0.0
14.507972503804524,4.3302332152446485,30.952,16.21,47.691,85.4,20.603688066716998,6.078760883492826,36.147,,0.211806,2000,30,1.0107,False,False,False,False,False,True,False,False,True,False,289.9021852946564,6.555819312000001
14.519967046539584,4.3302332152446485,29.042,19.325,45.1,77.4,21.582609426778806,7.076163830556095,27.194,,3.86,2010,40,1.0107,False,False,False,False,False,True,False,False,True,False,319.1349887580799,112.10212
14.566228761673683,4.3302332152446485,27.799,15.75,51.038,71.2,21.643672088439963,7.105933780598357,24.298,,25.0,2015,45,1.0107,False,False,False,False,False,True,False,False,True,False,362.67264829417894,694.975
14.196384431676458,3.863118434714535,48.57,24.867,39.338,191.9,,,,,,1970,0,1.021,False,False,False,False,False,True,False,True,False,False,,
14.474153764049046,3.863118434714535,48.652,19.725,46.053,161.8,,,,,,1980,10,1.021,False,False,False,False,False,True,False,True,False,False,,
14.608381346628507,3.863118434714535,45.364,19.403,46.046,174.7,,,,,0.0,1990,20,1.021,False,False,False,False,False,True,False,True,False,False,,0.0
14.878573040780068,3.863118434714535,42.914,14.973,51.734,126.0,20.58859093361981,5.7263036256383275,2.772,,0.0177027,2000,30,1.021,False,False,False,False,False,True,False,True,False,False,296.24459176877326,0.7596936677999999
15.206781515261673,3.863118434714535,37.053,9.662,59.6,69.8,21.415412516672273,6.241144863176721,2.266,,2.3,2010,40,1.021,False,False,False,False,False,True,False,True,False,False,371.97223384533254,85.22189999999999
15.34424349347296,3.863118434714535,34.297,8.213,62.269,58.5,21.879203192233792,6.565805668901802,2.184,,33.0,2015,45,1.021,False,False,False,False,False,True,False,True,False,False,408.8461531968463,1131.801
14.462182817110662,1.3536936870738085,50.993,13.115,56.052,95.1,,,,,,1970,0,1.0114,False,False,True,False,False,False,False,False,False,True,,
14.901618323271643,1.3536936870738085,40.304,7.332,64.185,56.9,,,,1120.06,,1980,10,1.0114,False,False,True,False,False,False,False,False,False,True,,
15.259362017327813,1.3536936870738085,29.381,5.157,68.503,35.5,24.08716971386227,8.781758109591209,,1576.86,0.0,1990,20,1.0114,False,False,True,False,False,False,False,False,False,True,601.5767757813265,0.0
15.455436937455017,1.3536936870738085,21.626,4.633,70.852,24.2,24.367937362395974,8.873855935280549,20.661,2221.77,0.187043,2000,30,1.0114,False,False,True,False,False,False,False,False,False,True,628.7304407264975,4.044991918
15.686079359186076,1.3536936870738085,21.928,4.8,72.044,14.3,25.03772804370758,9.398047401046474,17.617,3361.75,14.0,2010,40,1.0114,False,False,True,False,False,False,False,False,False,True,677.0729269609922,306.992
15.638806645727916,1.3536936870738085,20.465,5.111,72.121,11.4,24.049815100602334,8.375150249538578,16.095,,19.0161,2015,45,1.0114,False,False,True,False,False,False,False,False,False,True,604.0242111469718,389.1644865
9.956506856511764,5.504492566209486,20.0,7.7,,,18.316411854476037,8.351547024262823,,,,1970,0,1.0074,True,False,False,False,False,False,True,False,False,False,,
10.126751096650914,5.504492566209486,15.4,6.9,,,20.09722014032715,9.936032184011854,,,,1980,10,1.0074,True,False,False,False,False,False,True,False,False,False,,
10.266914649297394,5.504492566209486,13.2,6.8,,,21.074957384365515,10.807205578134331,,,0.0,1990,20,1.0074,True,False,False,False,False,False,True,False,False,False,,0.0
10.405050409022934,5.504492566209486,12.9,7.3,76.8268,,21.63311587199058,11.223293492698813,,,36.5152,2000,30,1.0074,True,False,False,False,False,False,True,False,False,False,862.2497245048733,471.04608
10.48921654632878,5.504492566209486,9.1,6.6,81.8415,,22.349043525176054,11.85793260404128,,,80.0,2010,40,1.0074,True,False,False,False,False,False,True,False,False,False,970.4709912136443,728.0
10.528222050409902,5.504492566209486,8.7,6.7,82.6561,,22.558785380308635,12.027490089951073,,,96.6412,2015,45,1.0074,True,False,False,False,False,False,True,False,False,False,994.1454236240048,840.7784399999999
14.98182728845019,3.740384975979642,17.7,8.9,70.8044,18.1,,,,,,1970,0,0.9869,True,False,False,False,False,False,True,False,False,False,,
15.074314102531995,3.740384975979642,15.2,10.5,70.4822,16.1,,,,,,1980,10,0.9869,True,False,False,False,False,False,True,False,False,False,,
15.146780197890443,3.740384975979642,15.4,10.8,71.1607,11.9,,,,4023.43,0.0,1990,20,0.9869,True,False,False,False,False,False,True,False,False,False,,0.0
15.096343565008983,3.740384975979642,9.8,11.1,72.0195,8.5,23.169015771533218,8.10087439454999,15.931,2516.91,6.42707,2000,30,0.9869,True,False,False,False,False,False,True,False,False,False,583.4209234582929,62.985286
14.959420888688856,3.740384975979642,9.9,13.6,73.2683,4.8,24.33743521460128,9.391402803070639,17.814,3470.79,62.12,2010,40,0.9869,True,False,False,False,False,False,True,False,False,False,688.0921179962204,614.9879999999999
14.901970977504575,3.740384975979642,10.8,14.4,74.322,4.0,24.449361592876574,9.567448222197466,9.12,,71.378,2015,45,0.9869,True,False,False,False,False,False,True,False,False,False,711.0718867701602,770.8824000000001
12.734763727373398,5.523159474497828,13.0,12.2,69.9835,19.0,21.13481904159505,8.40055599903064,,10649.5,,1970,0,1.0129,True,False,False,False,False,False,False,False,False,False,587.9003107581609,
12.804197354893702,5.523159474497828,11.4,11.3,72.0726,11.3,22.55296475013488,9.747640434571045,,10784.0,,1980,10,1.0129,True,False,False,False,False,False,False,False,False,False,702.537789984665,
12.85125519607358,5.523159474497828,12.9,9.9,75.0104,7.2,23.305692344613078,10.452911580476712,,13667.7,0.0,1990,20,1.0129,True,False,False,False,False,False,False,False,False,False,784.0770788161905,0.0
12.984543947130314,5.523159474497828,13.1,8.6,77.8732,3.9,23.780257824720604,10.794173255694888,2.345,15668.1,22.8873,2000,30,1.0129,True,False,False,False,False,False,False,False,False,False,840.5768127753792,299.82363
13.136404340104084,5.523159474497828,11.6,7.4,80.6317,2.4,24.697559168100682,11.561382240238423,4.361,16830.0,90.62,2010,40,1.0129,True,False,False,False,False,False,False,False,False,False,932.2139043802324,1051.192
13.25235250360444,5.523159474497828,10.7,7.0,82.2927,2.1,24.76989665545066,11.517196331820875,6.669,,96.38,2015,45,1.0129,True,False,False,False,False,False,False,False,False,False,947.7811825756356,1031.2659999999998
12.418292752669991,10.050711441730808,11.571,5.53,69.36,,,,,,,1970,0,1.0125,False,False,False,False,False,False,True,False,False,False,,
12.410367674245526,10.050711441730808,15.985,5.599,73.974,,,,,,,1980,10,1.0125,False,False,False,False,False,False,True,False,False,False,,
12.766336794662614,10.050711441730808,18.972,4.531,77.296,,21.892932869979887,9.145094400654731,,,0.0,1990,20,1.0125,False,False,False,False,False,False,True,False,False,False,706.8792167930081,0.0
12.975940097502804,10.050711441730808,8.93,3.853,80.407,,22.628426905489846,9.662059096601782,6.8,,13.6086,2000,30,1.0125,False,False,False,False,False,False,True,False,False,False,776.8971857804595,121.52479799999999
13.230853590446063,10.050711441730808,10.1,3.668,82.704,,24.059874918454263,10.863856411970858,2.84,,55.198,2010,40,1.0125,False,False,False,False,False,False,True,False,False,False,898.4843806956377,557.4997999999999
13.329766089182462,10.050711441730808,11.36,3.743,83.707,,24.537933973617772,11.229779754319612,1.81,,77.6001,2015,45,1.0125,False,False,False,False,False,False,True,False,False,False,940.0111738948317,881.5371359999999
15.708585020749474,3.920830108788294,48.047,20.646,44.771,92.7,20.829300125568246,5.130318745041267,,,,1970,0,1.0241,False,False,False,False,False,True,False,True,False,False,229.68950053424257,
16.006958706032652,3.920830108788294,46.21,17.026,49.005,104.9,22.120040091646672,6.139304642731933,,,,1980,10,1.0241,False,False,False,False,False,True,False,True,False,False,300.8566240170784,
16.290599336459284,3.920830108788294,44.339,15.153,51.003,97.4,21.8486758379999,5.58227752124904,,,0.0,1990,20,1.0241,False,False,False,False,False,True,False,True,False,False,284.7129004162648,0.0
16.60153554544848,3.920830108788294,41.275,10.199,58.485,68.6,22.078500294736045,5.505083537703669,5.8,,0.196395,2000,30,1.0241,False,False,False,False,False,True,False,True,False,False,321.9648107025991,8.106203625
16.894252809411054,3.920830108788294,35.204,7.375,63.388,46.0,22.89002433392207,6.02279604903325,4.28,,1.7,2010,40,1.0241,False,False,False,False,False,True,False,True,False,False,381.77299595611964,59.8468
17.02840501003468,3.920830108788294,33.392,6.472,65.539,40.8,22.999942178152498,5.996670970135351,1.8,,4.17397,2015,45,1.0241,False,False,False,False,False,True,False,True,False,False,393.0158187117008,139.37720624
15.347017414950445,5.148772729268019,52.134,25.469,39.756,204.4,19.48722428309497,4.123344956155558,,,,1970,0,1.0259,False,False,False,False,False,True,False,True,False,False,163.92770207692035,
15.65086720732028,5.148772729268019,51.34,21.509,44.296,149.7,20.9364883369788,5.288322584706938,,,,1980,10,1.0259,False,False,False,False,False,True,False,True,False,False,234.25153721217853,
16.07096892750393,5.148772729268019,47.939,19.22,46.096,139.2,21.354947104403628,5.298247364097922,,,0.0,1990,20,1.0259,False,False,False,False,False,True,False,True,False,False,244.22801049545782,0.0
16.234044739294216,5.148772729268019,43.727,18.137,45.09,100.4,21.279166159652863,5.052327310038091,8.404,,0.126781,2000,30,1.0259,False,False,False,False,False,True,False,True,False,False,227.80943840961754,5.543752787
16.5046104644316,5.148772729268019,40.292,10.789,55.564,55.4,22.663396459524797,6.171009335579989,6.324,,2.26,2010,40,1.0259,False,False,False,False,False,True,False,True,False,False,342.88596272216654,91.05991999999999
16.64512578951165,5.148772729268019,35.839,7.415,61.953,40.3,22.57536910424988,5.941741072539864,5.786,,5.3,2015,45,1.0259,False,False,False,False,False,True,False,True,False,False,368.1086846670622,189.9467
16.148286098330264,4.630773603182187,33.845,7.172,64.595,41.8,22.075012748188108,5.879574426570325,,,,1970,0,1.0109,False,False,False,False,False,False,False,False,False,True,379.7911100843101,
16.396916604400285,4.630773603182187,31.308,5.814,68.117,25.2,23.92144903858952,7.481409212307199,,658.787,,1980,10,1.0109,False,False,False,False,False,False,False,False,False,True,509.6111513147295,
16.678685478648678,4.630773603182187,28.096,4.854,70.865,14.3,24.508005319670108,7.800466178895836,,1157.36,0.0,1990,20,1.0109,False,False,False,False,False,False,False,False,False,True,552.7800357674533,0.0
16.94861714316168,4.630773603182187,21.98,4.528,72.594,8.7,25.264320878826894,8.304905501432751,3.0,2747.06,21.3847,2000,30,1.0109,False,False,False,False,False,False,False,False,False,True,602.886309971009,470.035706
17.17302529484503,4.630773603182187,17.258,4.649,74.493,6.8,26.264529382104836,9.109477504495805,3.25,4145.52,56.3,2010,40,1.0109,False,False,False,False,False,False,False,False,False,True,678.592307742406,971.6253999999999
17.25171572031622,4.630773603182187,17.024,4.877,75.461,6.8,26.416997975749112,9.190073376877963,3.1,,71.0641,2015,45,1.0109,False,False,False,False,False,False,False,False,False,True,693.492127092588,1209.7952384
11.721913295160187,7.465057936550224,50.348,21.249,44.142,171.9,,,,,0.0,1970,0,1.0045,False,False,False,False,True,False,False,False,False,True,,0.0
12.013015669782021,7.465057936550224,46.59,13.649,53.046,103.3,17.564157796325922,5.592087121402543,,,0.0,1980,10,1.0045,False,False,False,False,True,False,False,False,False,True,296.63785344191933,0.0
12.32366455181139,7.465057936550224,41.126,8.683,61.529,62.9,19.1865624539252,6.870927380762467,,,0.0,1990,20,1.0045,False,False,False,False,True,False,False,False,False,True,422.7612908109339,0.0
12.551458608022706,7.465057936550224,21.385,4.635,70.173,31.9,20.252200844654134,7.711808569925507,1.97,,2.20387,2000,30,1.0045,False,False,False,False,True,False,False,False,False,True,541.1607427773827,47.12975995000001
12.798224767941933,7.465057936550224,19.585,3.529,75.905,11.9,21.674220762943886,8.86455732396563,4.114,,26.53,2010,40,1.0045,False,False,False,False,True,False,False,False,False,True,672.8642236756112,519.59005
12.984438346873102,7.465057936550224,16.421,3.058,77.691,8.6,22.13654773627489,9.108682991242738,5.678,,54.462,2015,45,1.0045,False,False,False,False,True,False,False,False,False,True,707.6626902726396,894.320502
15.632545721789862,2.9023991381088834,50.357,31.937,32.388,182.2,19.70098105544082,4.102241631460106,,,,1970,0,1.0314,False,False,False,False,False,True,False,True,False,False,132.86340195972988,
15.813278406386392,2.9023991381088834,49.669,25.17,39.677,149.0,21.288403494119006,5.514190552690884,,,,1980,10,1.0314,False,False,False,False,False,True,False,True,False,False,218.78653855911622,
16.006608181572492,2.9023991381088834,48.769,20.492,45.746,119.8,21.709795064195866,5.760128150907004,,,0.0,1990,20,1.0314,False,False,False,False,False,True,False,True,False,False,263.5028223913918,0.0
16.234909417024667,2.9023991381088834,48.784,18.292,48.069,101.8,21.806470028211848,5.597944067048427,5.534,,0.142546,2000,30,1.0314,False,False,False,False,False,True,False,True,False,False,269.08757335895086,6.953964064
16.55823145709548,2.9023991381088834,46.379,12.481,55.251,77.2,23.09151694022319,6.56467606427003,8.07,,2.0,2010,40,1.0314,False,False,False,False,False,True,False,True,False,False,362.7049172269834,92.758
16.71213533602804,2.9023991381088834,43.226,10.649,57.509,67.2,23.29583989848617,6.6216319909943495,7.729,,10.33,2015,45,1.0314,False,False,False,False,False,True,False,True,False,False,380.803434170094,446.52458
12.661641340604584,7.431070916765209,17.6,10.1,71.3053,24.8,19.339855313566332,6.719522686387528,,,,1970,0,1.0124,False,False,True,False,False,False,True,False,False,False,479.1375810096686,
12.717658979882485,7.431070916765209,17.7,10.2,73.0779,15.0,20.94660136983098,8.281065712543732,,1664.32,,1980,10,1.0124,False,False,True,False,False,False,True,False,False,False,605.1628920346997,
12.808726028871373,7.431070916765209,15.2,7.8,76.7861,10.0,21.65824484997345,8.880713452619068,,2823.5,0.0,1990,20,1.0124,False,False,True,False,False,False,True,False,False,False,681.915351244153,0.0
12.897247883087891,7.431070916765209,11.3,7.5,78.3488,6.7,22.1833193593926,9.309198794768879,6.324,4311.86,13.1137,2000,30,1.0124,False,False,True,False,False,False,True,False,False,False,729.3645545315879,148.18481
12.945041302348637,7.431070916765209,9.4,7.3,81.3976,5.9,22.891297300724386,9.956449953190491,6.847,4767.1,63.0,2010,40,1.0124,False,False,True,False,False,False,True,False,False,False,810.4311307098183,592.2
13.031517019904525,7.431070916765209,9.7,7.7,81.8976,6.1,23.093687132744027,10.087736417544528,5.391,,75.96,2015,45,1.0124,False,False,True,False,False,False,True,False,False,False,826.1614020294948,736.8119999999999
10.08451660774299,5.4366130170511955,,,,59.0,,,,,,1970,0,0.9886,False,False,False,False,False,False,False,False,False,True,,
10.37311611145178,5.4366130170511955,,,,49.8,,,,,,1980,10,0.9886,False,False,False,False,False,False,False,False,False,True,,
10.737417892981517,5.4366130170511955,,,,38.8,18.178303403522857,7.414651191537279,,,0.0,1990,20,0.9886,False,False,False,False,False,False,False,False,False,True,,
10.900878893846832,5.4366130170511955,,,65.239,33.0,18.524479340449286,7.689755473011082,,,1.53427,2000,30,0.9886,False,False,False,False,False,False,False,False,False,True,501.67195730377,
10.885865605537704,5.4366130170511955,,,,31.7,18.921268741599857,7.981647871359781,,,7.0,2010,40,0.9886,False,False,False,False,False,False,False,False,False,True,,
10.807908111839795,5.4366130170511955,,,,29.5,19.006787665541932,8.048308935438419,,,19.2824,2015,45,0.9886,False,False,False,False,False,False,False,False,False,True,,
13.93079982008391,1.5249905183564811,46.279,15.551,50.404,104.4,19.159508497004285,5.2070405418203505,,,,1970,0,1.0263,False,False,False,False,False,True,False,False,True,False,262.45567146991294,
14.225428404568667,1.5249905183564811,43.393,12.704,54.913,92.2,20.37942391075109,6.131715500332626,,,,1980,10,1.0263,False,False,False,False,False,True,False,False,True,False,336.71089326976545,
14.511666707034575,1.5249905183564811,40.212,9.827,59.688,71.1,20.742676230466234,6.216991256443934,,,0.0,1990,20,1.0263,False,False,False,False,False,True,False,False,True,False,371.07977411462554,0.0
14.806909875497157,1.5249905183564811,38.14,9.286,60.706,69.5,20.980733517304575,6.1981595598761965,12.059,,0.192031,2000,30,1.0263,False,False,False,False,False,True,False,False,True,False,376.2654742418444,7.32406234
15.044993494279053,1.5249905183564811,36.502,8.33,62.527,61.9,22.190630838774066,7.124019219951449,10.594,,4.0,2010,40,1.0263,False,False,False,False,False,True,False,False,True,False,445.44354976590427,146.008
15.188268716671498,1.5249905183564811,34.991,7.606,63.936,55.4,22.29864011560472,7.0853238917449115,10.789,,15.1991,2015,45,1.0263,False,False,False,False,False,True,False,False,True,False,453.0072683426027,531.8317081
13.6293195243919,6.456761178299183,27.5,7.9,63.118,60.4,,,,,,1970,0,1.0004,False,False,False,False,False,True,False,False,False,True,,
13.769325248213878,6.456761178299183,27.2,7.2,66.9654,32.2,20.847066287150362,7.066108544135289,,299.16,,1980,10,1.0004,False,False,False,False,False,True,False,False,False,True,473.1847851014373,
13.901954273864831,6.456761178299183,21.3,6.6,69.4049,19.9,21.69913782298882,7.826514960490261,,670.586,0.0,1990,20,1.0004,False,False,False,False,False,True,False,False,False,True,543.1984881813305,0.0
14.011019774061802,6.456761178299183,17.0,6.7,71.6634,16.3,22.262991333369193,8.276160580766287,9.277,1363.25,7.28154,2000,30,1.0004,False,False,False,False,False,True,False,False,False,True,593.0978061636868,123.78618
14.064968820189886,6.456761178299183,12.0,7.3,72.9673,13.3,23.026220861507337,8.987244319533884,7.654,1995.36,28.33,2010,40,1.0004,False,False,False,False,False,True,False,False,False,True,655.7749524367248,339.96
14.072593980219972,6.456761178299183,10.1,7.7,74.3532,12.5,23.182196342436196,9.133507922571784,7.41,,50.1393,2015,45,1.0004,False,False,False,False,False,True,False,False,False,True,679.1055412685644,506.40693
17.733303008092697,4.172973963956823,43.029,9.802,61.362,76.9,24.293361755070382,6.5363944519986505,,,,1970,0,1.0063,False,True,False,False,False,False,False,False,False,True,401.0862363635412,
18.030673337607457,4.172973963956823,34.809,6.899,66.553,54.9,26.04627581608482,8.01545283797778,,887.054,,1980,10,1.0063,False,True,False,False,False,False,False,False,False,True,533.4524327259352,
18.21881456529597,4.172973963956823,28.802,5.447,70.866,35.9,26.287786244269103,8.043107642460221,,1185.04,0.0,1990,20,1.0063,False,True,False,False,False,False,False,False,False,True,569.982866190586,0.0
18.399185793885454,4.172973963956823,23.85,4.737,74.34,22.2,27.28570993064013,8.875959347246383,2.563,1800.47,5.08138,2000,30,1.0063,False,True,False,False,False,False,False,False,False,True,659.8388178742961,121.19091300000001
18.53875174703104,4.172973963956823,20.042,5.266,75.065,14.9,27.689290024052525,9.13468967196802,5.303,2018.83,31.05,2010,40,1.0063,False,True,False,False,False,False,False,False,False,True,685.6954802262794,622.3041000000001
18.604250662884628,4.172973963956823,18.573,5.763,74.904,12.7,27.78802486473821,9.170137977131064,4.313,,57.431,2015,45,1.0063,False,True,False,False,False,False,False,False,False,True,686.8800150390252,1066.665963
15.126849665011548,4.57164028937804,19.62,9.514,65.045,,,,,,,1970,0,1.0691,True,False,False,False,False,False,False,False,True,False,,
15.227287463498664,4.57164028937804,21.063,10.846,64.951,39.7,,,,,,1980,10,1.0691,True,False,False,False,False,False,False,False,True,False,,
15.315178023047501,4.57164028937804,18.574,10.354,67.643,27.5,,,,3235.39,0.0,1990,20,1.0691,True,False,False,False,False,False,False,False,True,False,,0.0
15.262799590071017,4.57164028937804,11.298,11.715,67.006,26.0,20.97669025984443,5.869308212504965,8.46,1638.1,1.28285,2000,30,1.0691,True,False,False,False,False,False,False,False,True,False,393.2788660871077,14.4936393
15.117930253830215,4.57164028937804,11.062,11.788,69.616,14.8,22.665592429870372,7.579745215166331,7.446,1722.89,32.3,2010,40,1.0691,True,False,False,False,False,False,False,False,True,False,527.6715428990193,357.3025999999999
15.002557321648613,4.57164028937804,10.609,11.398,71.478,14.0,22.770343006952746,7.68672688238026,3.694,,69.0,2015,45,1.0691,True,False,False,False,False,False,False,False,True,False,549.4318640987761,732.021
10.096996298720647,9.811070683069758,,,,,19.495935694820464,9.431858603172952,,,,1970,0,0.9941,True,False,False,False,False,False,True,False,False,False,,
10.206403005628498,9.811070683069758,,,,,21.043993344710817,10.849890331641843,,,,1980,10,0.9941,True,False,False,False,False,False,True,False,False,False,,
10.319859629482966,9.811070683069758,,,,6.3,21.632056513588736,11.342013767458853,,,0.0,1990,20,0.9941,True,False,False,False,False,False,True,False,False,False,,
10.387917864942587,9.811070683069758,,,,4.2,21.697025156773773,11.3189522909558,,,42.1849,2000,30,0.9941,True,False,False,False,False,False,True,False,False,False,,
10.40964228465222,9.811070683069758,,,,3.3,22.40272409283731,11.922282987793738,,,75.0,2010,40,0.9941,True,False,False,False,False,False,True,False,False,False,,
10.512165576469624,9.811070683069758,8.1,7.6,,2.9,22.557155244962576,12.019261023463354,,,93.3633,2015,45,0.9941,True,False,False,False,False,False,True,False,False,False,,756.2427299999999
14.073156014039515,0.7759706337590584,44.044,14.918,55.364,,,,,,,1970,0,1.0151,False,False,False,False,False,False,False,False,False,True,,
14.344832073266096,0.7759706337590584,38.81,12.851,56.936,110.5,,,,,,1980,10,1.0151,False,False,False,False,False,False,False,False,False,True,,
14.586281985616578,0.7759706337590584,32.224,10.058,60.268,76.9,21.663581641582624,7.066842326303178,,1489.37,0.0,1990,20,1.0151,False,False,False,False,False,False,False,False,False,True,425.9044533216399,0.0
14.711998094542087,0.7759706337590584,19.307,7.688,62.869,48.8,20.851571097099335,6.161665022841097,6.074,1053.63,1.25565,2000,30,1.0151,False,False,False,False,False,False,False,False,False,True,387.37771832099696,24.242834549999998
14.809695229023157,0.7759706337590584,24.665,6.562,67.38,22.0,22.69588468339358,7.879779632383787,6.549,1488.66,10.2,2010,40,1.0151,False,False,False,False,False,False,False,False,False,True,530.9395516300195,251.58299999999997
14.902302932530416,0.7759706337590584,25.849,6.283,69.111,15.9,23.18708503440393,8.273484622260018,4.861,,22.5,2015,45,1.0151,False,False,False,False,False,False,False,False,False,True,571.7887957290121,581.6025
13.181137818102536,3.815538536416052,21.52,7.348,69.929,,,,,,,1970,0,0.9988,True,False,False,False,False,False,False,False,False,True,,
13.286731396282136,3.815538536416052,18.621,6.741,73.13,,,,,,,1980,10,0.9988,True,False,False,False,False,False,False,False,False,True,,
13.33979786297148,3.815538536416052,16.487,7.159,74.627,14.8,,,,,,1990,20,0.9988,True,False,False,False,False,False,False,False,False,True,,
13.358737418517865,3.815538536416052,13.688,9.746,73.228,12.7,20.70743925469653,7.394536130264031,30.423,,,2000,30,0.9988,True,False,False,False,False,False,False,False,False,True,541.4870917469744,
13.355130869678657,3.815538536416052,12.513,10.21,75.151,5.8,22.143765953467337,8.80721452566044,19.649,5419.52,37.5,2010,40,0.9988,True,False,False,False,False,False,False,False,False,True,661.8709788179077,469.2375
13.359750604221091,3.815538536416052,11.837,10.372,76.452,3.1,22.122700978572528,8.781750434163554,17.544,,68.1196,2015,45,0.9988,True,False,False,False,False,False,False,False,False,True,671.382384192672,806.3317052000001
16.541685574394265,4.429422970773266,42.807,14.448,52.572,120.2,22.09858266482135,5.505396574467718,,,,1970,0,1.0103,False,False,True,False,False,False,False,False,True,False,289.42970871291686,
16.795034381421925,4.429422970773266,37.907,11.132,57.56,93.3,23.801904406496153,6.98364166881327,,236.868,,1980,10,1.0103,False,False,True,False,False,False,False,False,True,False,401.97841445689187,
17.01706987378171,4.429422970773266,29.241,7.393,64.732,62.5,24.130448603733242,7.095072669126717,,359.166,0.0,1990,20,1.0103,False,False,True,False,False,False,False,False,True,False,459.27824401791065,0.0
17.167322123091346,4.429422970773266,22.236,6.341,68.684,41.7,24.383161798296566,7.196641626004121,13.58,490.038,0.693791,2000,30,1.0103,False,False,True,False,False,False,False,False,True,False,494.294133440467,15.427136676000002
17.29566898559173,4.429422970773266,21.21,5.225,74.382,27.5,25.25819272713568,7.951534682964164,9.09,775.955,52.0,2010,40,1.0103,False,False,True,False,False,False,False,False,True,False,591.4510527882405,1102.92
17.361686916248466,4.429422970773266,20.31,5.118,75.726,21.9,25.33838635378767,7.963898383925081,9.46,,57.08,2015,45,1.0103,False,False,True,False,False,False,False,False,True,False,603.0741690211107,1159.2948
15.945131298657817,3.7167426448611933,47.141,23.205,41.343,181.7,,,,,,1970,0,1.0278,False,False,False,False,False,True,False,True,False,False,,
16.250315045790014,3.7167426448611933,46.628,21.493,43.515,175.7,21.983512163711357,5.7143959519158125,,37.1447,,1980,10,1.0278,False,False,False,False,False,True,False,True,False,False,248.6619398476166,
16.403534634566263,3.7167426448611933,44.842,19.863,45.261,160.6,21.64437693217901,5.264895010384672,,42.1951,0.0,1990,20,1.0278,False,False,False,False,False,True,False,True,False,False,238.29441306502065,0.0
16.692938066034543,3.7167426448611933,44.769,16.462,48.946,113.4,22.335992336046935,5.646241634759552,2.649,125.622,0.109593,2000,30,1.0278,False,False,False,False,False,True,False,True,False,False,276.36094305494106,4.906369016999999
16.954204995543364,3.7167426448611933,40.715,12.89,52.31,72.3,23.0411532499489,6.067302272375829,3.816,453.306,4.17,2010,40,1.0278,False,False,False,False,False,True,False,True,False,False,317.38058186797963,169.78155
17.105524801652404,3.7167426448611933,38.607,10.025,57.206,59.3,23.417784903764268,6.304883808341631,3.426,,16.9335,2015,45,1.0278,False,False,False,False,False,True,False,True,False,False,360.67718313999137,653.7516344999999
17.121815112718267,4.383006154787382,39.927,16.526,48.796,118.4,,,,,,1970,0,1.0071,False,False,False,False,False,False,False,False,True,False,,
17.326034012060184,4.383006154787382,35.386,13.514,52.91,97.6,,,,33.9525,,1980,10,1.0071,False,False,False,False,False,False,False,False,True,False,,
17.5068757450825,4.383006154787382,27.486,11.008,56.849,81.5,,,,44.1028,0.0,1990,20,1.0071,False,False,False,False,False,False,False,False,True,False,,0.0
17.6340649907881,4.383006154787382,24.588,9.864,60.063,65.0,22.909886614409526,5.2502084702629315,1.223,75.2573,,2000,30,1.0071,False,False,False,False,False,False,False,False,True,False,315.34327134940247,
17.71527853636613,4.383006154787382,19.782,8.858,63.525,48.5,24.626062409444053,6.886584756543838,0.91,124.306,0.25,2010,40,1.0071,False,False,False,False,False,False,False,False,True,False,437.47029665944734,4.9455
17.756780647151892,4.383006154787382,18.041,8.295,65.81,40.6,24.812386779793286,7.0326242610280065,0.766,,21.7258,2015,45,1.0071,False,False,False,False,False,False,False,False,True,False,462.8170026182531,391.9551578
13.533766818658972,1.1343654583739275,43.044,14.537,52.669,63.4,,,,,,1970,0,1.0146,False,False,False,False,False,True,False,False,False,True,,
13.791211717835349,1.1343654583739275,41.797,11.333,57.374,65.6,21.607900769416556,7.736267794465925,,,,1980,10,1.0146,False,False,False,False,False,True,False,False,False,True,443.860628439688,
